datetime,value
"2005-06-15 09:00:00",7632218908
"2005-06-15 09:05:00",7762086306
"2005-06-15 09:10:00",7766126413
"2005-06-15 09:15:00",7469479564
"2005-06-15 09:20:00",7784629830
"2005-06-15 09:25:00",7689668925
"2005-06-15 09:30:00",7685472999
"2005-06-15 09:35:00",7771558321
"2005-06-15 09:40:00",7876637069
"2005-06-15 09:45:00",7908112290
"2005-06-15 09:50:00",7915681226
"2005-06-15 09:55:00",7979022386
"2005-06-15 10:00:00",7944804556
"2005-06-15 10:05:00",7708435103
"2005-06-15 10:10:00",7665570244
"2005-06-15 10:15:00",7711884179
"2005-06-15 10:20:00",7692021973
"2005-06-15 10:25:00",7583055646
"2005-06-15 10:30:00",7843151434
"2005-06-15 10:35:00",7980295625
"2005-06-15 10:40:00",7869615810
"2005-06-15 10:45:00",8025537623
"2005-06-15 10:50:00",7779869912
"2005-06-15 10:55:00",7756425902
"2005-06-15 11:00:00",7646665938
"2005-06-15 11:05:00",7924771304
"2005-06-15 11:10:00",7841259867
"2005-06-15 11:15:00",7722978479
"2005-06-15 11:20:00",7744818119
"2005-06-15 11:25:00",7495290380
"2005-06-15 11:30:00",7421811453
"2005-06-15 11:35:00",7228968757
"2005-06-15 11:40:00",7256359638
"2005-06-15 11:45:00",7557548397
"2005-06-15 11:50:00",7506416071
"2005-06-15 11:55:00",7448055402
"2005-06-15 12:00:00",7241082136
"2005-06-15 12:05:00",7325364513
"2005-06-15 12:10:00",7064400048
"2005-06-15 12:15:00",6808732980
"2005-06-15 12:20:00",6917008557
"2005-06-15 12:25:00",7096300029
"2005-06-15 12:30:00",7007724348
"2005-06-15 12:35:00",6848636492
"2005-06-15 12:40:00",6580996811
"2005-06-15 12:45:00",6574814653
"2005-06-15 12:50:00",6531943636
"2005-06-15 12:55:00",6406482548
"2005-06-15 13:00:00",6371821646
"2005-06-15 13:05:00",6288144132
"2005-06-15 13:10:00",6168883337
"2005-06-15 13:15:00",6150600522
"2005-06-15 13:20:00",5755916853
"2005-06-15 13:25:00",5717625012
"2005-06-15 13:30:00",5328429468
"2005-06-15 13:35:00",5290565467
"2005-06-15 13:40:00",5126152162
"2005-06-15 13:45:00",5011355893
"2005-06-15 13:50:00",4977027156
"2005-06-15 13:55:00",4996984553
"2005-06-15 14:00:00",4791285348
"2005-06-15 14:05:00",4687049109
"2005-06-15 14:10:00",4676498313
"2005-06-15 14:15:00",4675948785
"2005-06-15 14:20:00",4551875876
"2005-06-15 14:25:00",4325949309
"2005-06-15 14:30:00",4323016434
"2005-06-15 14:35:00",4239685031
"2005-06-15 14:40:00",4207957994
"2005-06-15 14:45:00",4292806670
"2005-06-15 14:50:00",4237356399
"2005-06-15 14:55:00",4085559043
"2005-06-15 15:00:00",3982787322
"2005-06-15 15:05:00",4088131540
"2005-06-15 15:10:00",4171595389
"2005-06-15 15:15:00",4143861033
"2005-06-15 15:20:00",4138557759
"2005-06-15 15:25:00",4081723254
"2005-06-15 15:30:00",4113396970
"2005-06-15 15:35:00",4173367729
"2005-06-15 15:40:00",4062582314
"2005-06-15 15:45:00",4162805650
"2005-06-15 15:50:00",4078553708
"2005-06-15 15:55:00",3788568699
"2005-06-15 16:00:00",3775935417
"2005-06-15 16:05:00",3939376455
"2005-06-15 16:10:00",4455124394
"2005-06-15 16:15:00",4806896035
"2005-06-15 16:20:00",4216317115
"2005-06-15 16:25:00",4319738068
"2005-06-15 16:30:00",4197753075
"2005-06-15 16:35:00",4193301621
"2005-06-15 16:40:00",4143173335
"2005-06-15 16:45:00",4233980669
"2005-06-15 16:50:00",4169745406
"2005-06-15 16:55:00",4157542848
"2005-06-15 17:00:00",3961346796
"2005-06-15 17:05:00",3785708323
"2005-06-15 17:10:00",3949481249
"2005-06-15 17:15:00",3962270485
"2005-06-15 17:20:00",3876055841
"2005-06-15 17:25:00",3677574992
"2005-06-15 17:30:00",3668510299
"2005-06-15 17:35:00",3543959022
"2005-06-15 17:40:00",3670197665
"2005-06-15 17:45:00",3639003814
"2005-06-15 17:50:00",3471922215
"2005-06-15 17:55:00",3355897946
"2005-06-15 18:00:00",3310582804
"2005-06-15 18:05:00",3348323573
"2005-06-15 18:10:00",3507737839
"2005-06-15 18:15:00",3326785760
"2005-06-15 18:20:00",3226777032
"2005-06-15 18:25:00",3122172429
"2005-06-15 18:30:00",3166425948
"2005-06-15 18:35:00",3057427151
"2005-06-15 18:40:00",3143156328
"2005-06-15 18:45:00",3000836611
"2005-06-15 18:50:00",2965076283
"2005-06-15 18:55:00",2908813978
"2005-06-15 19:00:00",2832416830
"2005-06-15 19:05:00",2913029561
"2005-06-15 19:10:00",3404029069
"2005-06-15 19:15:00",2864044303
"2005-06-15 19:20:00",2691021899
"2005-06-15 19:25:00",2569048675
"2005-06-15 19:30:00",2456217156
"2005-06-15 19:35:00",2337758117
"2005-06-15 19:40:00",2511419755
"2005-06-15 19:45:00",2466559273
"2005-06-15 19:50:00",2292126043
"2005-06-15 19:55:00",2139736202
"2005-06-15 20:00:00",2179208974
"2005-06-15 20:05:00",2135883853
"2005-06-15 20:10:00",2374743223
"2005-06-15 20:15:00",2183219505
"2005-06-15 20:20:00",2243387069
"2005-06-15 20:25:00",2204554574
"2005-06-15 20:30:00",2221058963
"2005-06-15 20:35:00",2425348622
"2005-06-15 20:40:00",2355482901
"2005-06-15 20:45:00",1958293949
"2005-06-15 20:50:00",1930541487
"2005-06-15 20:55:00",1883456309
"2005-06-15 21:00:00",1880504747
"2005-06-15 21:05:00",2072852475
"2005-06-15 21:10:00",1971731452
"2005-06-15 21:15:00",1647144748
"2005-06-15 21:20:00",1683359108
"2005-06-15 21:25:00",1708860708
"2005-06-15 21:30:00",1569747853
"2005-06-15 21:35:00",1576500104
"2005-06-15 21:40:00",1827644302
"2005-06-15 21:45:00",1832829455
"2005-06-15 21:50:00",1848380418
"2005-06-15 21:55:00",1867701886
"2005-06-15 22:00:00",1834262854
"2005-06-15 22:05:00",2046545661
"2005-06-15 22:10:00",1913579052
"2005-06-15 22:15:00",1731775988
"2005-06-15 22:20:00",1668762878
"2005-06-15 22:25:00",1663265411
"2005-06-15 22:30:00",1603913046
"2005-06-15 22:35:00",1622641845
"2005-06-15 22:40:00",1636836325
"2005-06-15 22:45:00",1483276180
"2005-06-15 22:50:00",1439153847
"2005-06-15 22:55:00",1459142384
"2005-06-15 23:00:00",1463830306
"2005-06-15 23:05:00",1677332417
"2005-06-15 23:10:00",1537830793
"2005-06-15 23:15:00",1499675838
"2005-06-15 23:20:00",1490779122
"2005-06-15 23:25:00",1476866323
"2005-06-15 23:30:00",1455137311
"2005-06-15 23:35:00",1499179180
"2005-06-15 23:40:00",1493352439
"2005-06-15 23:45:00",1427880235
"2005-06-15 23:50:00",1398747472
"2005-06-15 23:55:00",1367011668
"2005-06-16 00:00:00",1416142105
"2005-06-16 00:05:00",1650722772
"2005-06-16 00:10:00",1456027350
"2005-06-16 00:15:00",1447733262
"2005-06-16 00:20:00",1443737485
"2005-06-16 00:25:00",1348474979
"2005-06-16 00:30:00",1348432987
"2005-06-16 00:35:00",1444240307
"2005-06-16 00:40:00",1382061580
"2005-06-16 00:45:00",1394202127
"2005-06-16 00:50:00",1369973758
"2005-06-16 00:55:00",1462937406
"2005-06-16 01:00:00",1521678747
"2005-06-16 01:05:00",1787824693
"2005-06-16 01:10:00",1481873538
"2005-06-16 01:15:00",1477020971
"2005-06-16 01:20:00",1485811709
"2005-06-16 01:25:00",1500146217
"2005-06-16 01:30:00",1572355684
"2005-06-16 01:35:00",1716365327
"2005-06-16 01:40:00",1810028541
"2005-06-16 01:45:00",1925727525
"2005-06-16 01:50:00",2023775527
"2005-06-16 01:55:00",1997914388
"2005-06-16 02:00:00",2133689223
"2005-06-16 02:05:00",2440403510
"2005-06-16 02:10:00",2283093281
"2005-06-16 02:15:00",2259819603
"2005-06-16 02:20:00",2315009753
"2005-06-16 02:25:00",2480584655
"2005-06-16 02:30:00",2728265332
"2005-06-16 02:35:00",2666393465
"2005-06-16 02:40:00",3010417589
"2005-06-16 02:45:00",3036498418
"2005-06-16 02:50:00",3210792139
"2005-06-16 02:55:00",3334027487
"2005-06-16 03:00:00",3721300236
"2005-06-16 03:05:00",3537829116
"2005-06-16 03:10:00",3602946042
"2005-06-16 03:15:00",3727262189
"2005-06-16 03:20:00",3862315755
"2005-06-16 03:25:00",3997559749
"2005-06-16 03:30:00",4436396294
"2005-06-16 03:35:00",4460185183
"2005-06-16 03:40:00",4671768807
"2005-06-16 03:45:00",4657313937
"2005-06-16 03:50:00",4912089906
"2005-06-16 03:55:00",4944722794
"2005-06-16 04:00:00",5330458195
"2005-06-16 04:05:00",5585361688
"2005-06-16 04:10:00",5819385487
"2005-06-16 04:15:00",6187754715
"2005-06-16 04:20:00",6162732921
"2005-06-16 04:25:00",6084238338
"2005-06-16 04:30:00",6229657046
"2005-06-16 04:35:00",6343531668
"2005-06-16 04:40:00",6194786402
"2005-06-16 04:45:00",6056595722
"2005-06-16 04:50:00",6394127671
"2005-06-16 04:55:00",6979014763
"2005-06-16 05:00:00",6993908612
"2005-06-16 05:05:00",7129287266
"2005-06-16 05:10:00",6991861427
"2005-06-16 05:15:00",6958245101
"2005-06-16 05:20:00",6793349863
"2005-06-16 05:25:00",7071196725
"2005-06-16 05:30:00",7466039143
"2005-06-16 05:35:00",7311014772
"2005-06-16 05:40:00",7421341489
"2005-06-16 05:45:00",7510963158
"2005-06-16 05:50:00",7516426063
"2005-06-16 05:55:00",7701187373
"2005-06-16 06:00:00",8130733391
"2005-06-16 06:05:00",7800294607
"2005-06-16 06:10:00",7962897573
"2005-06-16 06:15:00",7576374985
"2005-06-16 06:20:00",7437815844
"2005-06-16 06:25:00",7507741697
"2005-06-16 06:30:00",7843346526
"2005-06-16 06:35:00",7897686287
"2005-06-16 06:40:00",7627926180
"2005-06-16 06:45:00",7421339467
"2005-06-16 06:50:00",7533070213
"2005-06-16 06:55:00",7492765534
"2005-06-16 07:00:00",7472664065
"2005-06-16 07:05:00",7459134673
"2005-06-16 07:10:00",7585774185
"2005-06-16 07:15:00",7404949459
"2005-06-16 07:20:00",7326905472
"2005-06-16 07:25:00",7418006211
"2005-06-16 07:30:00",7286399183
"2005-06-16 07:35:00",7133190560
"2005-06-16 07:40:00",7337000405
"2005-06-16 07:45:00",7365643903
"2005-06-16 07:50:00",7385259188
"2005-06-16 07:55:00",7473382890
"2005-06-16 08:00:00",7252305753
"2005-06-16 08:05:00",7011433863
"2005-06-16 08:10:00",7382505248
"2005-06-16 08:15:00",7360472383
"2005-06-16 08:20:00",7368926034
"2005-06-16 08:25:00",7301807366
"2005-06-16 08:30:00",7265878098
"2005-06-16 08:35:00",7000489514
"2005-06-16 08:40:00",7204388989
"2005-06-16 08:45:00",7240647543
"2005-06-16 08:50:00",7148989446
"2005-06-16 08:55:00",7379391445
"2005-06-16 09:00:00",7232858849
"2005-06-16 09:05:00",7431435014
"2005-06-16 09:10:00",7708072011
"2005-06-16 09:15:00",7660073943
"2005-06-16 09:20:00",7457876379
"2005-06-16 09:25:00",7671544115
"2005-06-16 09:30:00",7583473496
"2005-06-16 09:35:00",7460639733
"2005-06-16 09:40:00",7504663098
"2005-06-16 09:45:00",7643221737
"2005-06-16 09:50:00",7673388193
"2005-06-16 09:55:00",7920102056
"2005-06-16 10:00:00",7644104525
"2005-06-16 10:05:00",7529860208
"2005-06-16 10:10:00",7491937692
"2005-06-16 10:15:00",7484724419
"2005-06-16 10:20:00",7385976857
"2005-06-16 10:25:00",7491290783
"2005-06-16 10:30:00",7637385053
"2005-06-16 10:35:00",7808464921
"2005-06-16 10:40:00",7721713369
"2005-06-16 10:45:00",7659860995
"2005-06-16 10:50:00",7643805455
"2005-06-16 10:55:00",7334633739
"2005-06-16 11:00:00",7622706666
"2005-06-16 11:05:00",7693047544
"2005-06-16 11:10:00",7647407611
"2005-06-16 11:15:00",7520001005
"2005-06-16 11:20:00",7368675110
"2005-06-16 11:25:00",7337103948
"2005-06-16 11:30:00",7224811059
"2005-06-16 11:35:00",7277967316
"2005-06-16 11:40:00",7309207442
"2005-06-16 11:45:00",6969275418
"2005-06-16 11:50:00",6946163490
"2005-06-16 11:55:00",6940737759
"2005-06-16 12:00:00",6498334939
"2005-06-16 12:05:00",6548155595
"2005-06-16 12:10:00",6296174276
"2005-06-16 12:15:00",6433095923
"2005-06-16 12:20:00",6305639421
"2005-06-16 12:25:00",6115014271
"2005-06-16 12:30:00",6104206023
"2005-06-16 12:35:00",6128382238
"2005-06-16 12:40:00",6037660766
"2005-06-16 12:45:00",5661926622
"2005-06-16 12:50:00",5537121979
"2005-06-16 12:55:00",5314388816
"2005-06-16 13:00:00",5142195371
"2005-06-16 13:05:00",4979778110
"2005-06-16 13:10:00",4844775817
"2005-06-16 13:15:00",4723604302
"2005-06-16 13:20:00",5035612119
"2005-06-16 13:25:00",5089760723
"2005-06-16 13:30:00",4568534205
"2005-06-16 13:35:00",4448260405
"2005-06-16 13:40:00",4416236324
"2005-06-16 13:45:00",4347491675
"2005-06-16 13:50:00",4467973790
"2005-06-16 13:55:00",4343885177
"2005-06-16 14:00:00",4147679094
"2005-06-16 14:05:00",4170587781
"2005-06-16 14:10:00",3949653380
"2005-06-16 14:15:00",4051436855
"2005-06-16 14:20:00",4136421774
"2005-06-16 14:25:00",4080420598
"2005-06-16 14:30:00",4038916865
"2005-06-16 14:35:00",4141583095
"2005-06-16 14:40:00",4170331926
"2005-06-16 14:45:00",4167546609
"2005-06-16 14:50:00",4425665145
"2005-06-16 14:55:00",4169850773
"2005-06-16 15:00:00",4012784218
"2005-06-16 15:05:00",4038743347
"2005-06-16 15:10:00",3978695020
"2005-06-16 15:15:00",3930935439
"2005-06-16 15:20:00",4310981957
"2005-06-16 15:25:00",4139119820
"2005-06-16 15:30:00",4024565614
"2005-06-16 15:35:00",3962171381
"2005-06-16 15:40:00",3843169016
"2005-06-16 15:45:00",3790333626
"2005-06-16 15:50:00",3917512986
"2005-06-16 15:55:00",3819430636
"2005-06-16 16:00:00",3583471808
"2005-06-16 16:05:00",3555013201
"2005-06-16 16:10:00",3619371958
"2005-06-16 16:15:00",3760100550
"2005-06-16 16:20:00",3659537920
"2005-06-16 16:25:00",3665738699
"2005-06-16 16:30:00",3639138923
"2005-06-16 16:35:00",3501732913
"2005-06-16 16:40:00",3373996855
"2005-06-16 16:45:00",3384886279
"2005-06-16 16:50:00",3405466896
"2005-06-16 16:55:00",3359861782
"2005-06-16 17:00:00",3268509145
"2005-06-16 17:05:00",3313854992
"2005-06-16 17:10:00",3343719162
"2005-06-16 17:15:00",3281945317
"2005-06-16 17:20:00",3155034252
"2005-06-16 17:25:00",3078971219
"2005-06-16 17:30:00",3028397998
"2005-06-16 17:35:00",3272045713
"2005-06-16 17:40:00",3091263516
"2005-06-16 17:45:00",3058579402
"2005-06-16 17:50:00",2962278789
"2005-06-16 17:55:00",2892995514
"2005-06-16 18:00:00",2790014972
"2005-06-16 18:05:00",2737896170
"2005-06-16 18:10:00",2782427887
"2005-06-16 18:15:00",2941285074
"2005-06-16 18:20:00",2785229378
"2005-06-16 18:25:00",2665248772
"2005-06-16 18:30:00",2623963408
"2005-06-16 18:35:00",2546059572
"2005-06-16 18:40:00",2591029114
"2005-06-16 18:45:00",2848284344
"2005-06-16 18:50:00",2521112255
"2005-06-16 18:55:00",2567195806
"2005-06-16 19:00:00",2461819357
"2005-06-16 19:05:00",2264053705
"2005-06-16 19:10:00",2320023394
"2005-06-16 19:15:00",2361925382
"2005-06-16 19:20:00",2317444949
"2005-06-16 19:25:00",2204885253
"2005-06-16 19:30:00",2124370797
"2005-06-16 19:35:00",2032300525
"2005-06-16 19:40:00",2056604614
"2005-06-16 19:45:00",2223517023
"2005-06-16 19:50:00",1976865208
"2005-06-16 19:55:00",1981215414
"2005-06-16 20:00:00",1890441202
"2005-06-16 20:05:00",1863063190
"2005-06-16 20:10:00",1962637899
"2005-06-16 20:15:00",1903516801
"2005-06-16 20:20:00",1860039367
"2005-06-16 20:25:00",1770953573
"2005-06-16 20:30:00",1770784342
"2005-06-16 20:35:00",1711640605
"2005-06-16 20:40:00",1773706344
"2005-06-16 20:45:00",1758203017
"2005-06-16 20:50:00",1692236765
"2005-06-16 20:55:00",1670089725
"2005-06-16 21:00:00",1694884723
"2005-06-16 21:05:00",1627521543
"2005-06-16 21:10:00",1656484700
"2005-06-16 21:15:00",1723493493
"2005-06-16 21:20:00",1681117609
"2005-06-16 21:25:00",1654954220
"2005-06-16 21:30:00",1640328190
"2005-06-16 21:35:00",1634682068
"2005-06-16 21:40:00",1746418507
"2005-06-16 21:45:00",1708088387
"2005-06-16 21:50:00",1671341150
"2005-06-16 21:55:00",1652611253
"2005-06-16 22:00:00",1561591112
"2005-06-16 22:05:00",1527851457
"2005-06-16 22:10:00",1627445568
"2005-06-16 22:15:00",1605523006
"2005-06-16 22:20:00",1502101866
"2005-06-16 22:25:00",1487333415
"2005-06-16 22:30:00",1495766457
"2005-06-16 22:35:00",1556298218
"2005-06-16 22:40:00",1630341264
"2005-06-16 22:45:00",1567611237
"2005-06-16 22:50:00",1445036105
"2005-06-16 22:55:00",1437916932
"2005-06-16 23:00:00",1452430896
"2005-06-16 23:05:00",1440720097
"2005-06-16 23:10:00",1508686445
"2005-06-16 23:15:00",1510124941
"2005-06-16 23:20:00",1453861737
"2005-06-16 23:25:00",1502030426
"2005-06-16 23:30:00",1457702044
"2005-06-16 23:35:00",1376259138
"2005-06-16 23:40:00",1622256277
"2005-06-16 23:45:00",1538917625
"2005-06-16 23:50:00",1453044123
"2005-06-16 23:55:00",1417599262
"2005-06-17 00:00:00",1545875972
"2005-06-17 00:05:00",1611988174
"2005-06-17 00:10:00",1755926582
"2005-06-17 00:15:00",1638241102
"2005-06-17 00:20:00",1547943257
"2005-06-17 00:25:00",1554769188
"2005-06-17 00:30:00",1589688637
"2005-06-17 00:35:00",2006912605
"2005-06-17 00:40:00",2439684116
"2005-06-17 00:45:00",1900208748
"2005-06-17 00:50:00",1756956062
"2005-06-17 00:55:00",1720621287
"2005-06-17 01:00:00",1587924697
"2005-06-17 01:05:00",1640376441
"2005-06-17 01:10:00",1738250732
"2005-06-17 01:15:00",1768961597
"2005-06-17 01:20:00",1793852816
"2005-06-17 01:25:00",1860548910
"2005-06-17 01:30:00",1903893366
"2005-06-17 01:35:00",2087693562
"2005-06-17 01:40:00",2136145546
"2005-06-17 01:45:00",2166737219
"2005-06-17 01:50:00",2326530406
"2005-06-17 01:55:00",2360933655
"2005-06-17 02:00:00",2423533928
"2005-06-17 02:05:00",2699909378
"2005-06-17 02:10:00",2753164297
"2005-06-17 02:15:00",2755056589
"2005-06-17 02:20:00",2977391935
"2005-06-17 02:25:00",3029000977
"2005-06-17 02:30:00",3327531446
"2005-06-17 02:35:00",3680262216
"2005-06-17 02:40:00",3613243132
"2005-06-17 02:45:00",3931424951
"2005-06-17 02:50:00",4045075277
"2005-06-17 02:55:00",3992812947
"2005-06-17 03:00:00",4362129521
"2005-06-17 03:05:00",4551433112
"2005-06-17 03:10:00",4632138361
"2005-06-17 03:15:00",4750583610
"2005-06-17 03:20:00",4903313414
"2005-06-17 03:25:00",4994122941
"2005-06-17 03:30:00",5122549727
"2005-06-17 03:35:00",5312143858
"2005-06-17 03:40:00",5650573631
"2005-06-17 03:45:00",5859903618
"2005-06-17 03:50:00",5938995268
"2005-06-17 03:55:00",5962904733
"2005-06-17 04:00:00",5895445908
"2005-06-17 04:05:00",5966940212
"2005-06-17 04:10:00",6013621087
"2005-06-17 04:15:00",6167016255
"2005-06-17 04:20:00",6329855739
"2005-06-17 04:25:00",6320279520
"2005-06-17 04:30:00",6605561291
"2005-06-17 04:35:00",6473268304
"2005-06-17 04:40:00",6676875912
"2005-06-17 04:45:00",6506747590
"2005-06-17 04:50:00",6428516396
"2005-06-17 04:55:00",6652559383
"2005-06-17 05:00:00",6671356082
"2005-06-17 05:05:00",6703250611
"2005-06-17 05:10:00",6828534811
"2005-06-17 05:15:00",6984080555
"2005-06-17 05:20:00",6831305026
"2005-06-17 05:25:00",7080927930
"2005-06-17 05:30:00",7034431414
"2005-06-17 05:35:00",7105064209
"2005-06-17 05:40:00",7179255918
"2005-06-17 05:45:00",7322222281
"2005-06-17 05:50:00",7369525433
"2005-06-17 05:55:00",7350741908
"2005-06-17 06:00:00",7391037331
"2005-06-17 06:05:00",7439422870
"2005-06-17 06:10:00",7360836841
"2005-06-17 06:15:00",7163019312
"2005-06-17 06:20:00",7361356445
"2005-06-17 06:25:00",7273135254
"2005-06-17 06:30:00",7100518796
"2005-06-17 06:35:00",7253585486
"2005-06-17 06:40:00",7476628331
"2005-06-17 06:45:00",7483908041
"2005-06-17 06:50:00",7407675546
"2005-06-17 06:55:00",7437563640
"2005-06-17 07:00:00",7141068426
"2005-06-17 07:05:00",7553112693
"2005-06-17 07:10:00",7328694715
"2005-06-17 07:15:00",7241262544
"2005-06-17 07:20:00",7120685860
"2005-06-17 07:25:00",7164669305
"2005-06-17 07:30:00",7132888231
"2005-06-17 07:35:00",7040548450
"2005-06-17 07:40:00",7061941049
"2005-06-17 07:45:00",7010179139
"2005-06-17 07:50:00",7007868405
"2005-06-17 07:55:00",7156691979
"2005-06-17 08:00:00",7279809146
"2005-06-17 08:05:00",7564731214
"2005-06-17 08:10:00",7389184752
"2005-06-17 08:15:00",7391896860
"2005-06-17 08:20:00",7335618265
"2005-06-17 08:25:00",7325821116
"2005-06-17 08:30:00",7484168956
"2005-06-17 08:35:00",7209783616
"2005-06-17 08:40:00",7355504894
"2005-06-17 08:45:00",7275859568
"2005-06-17 08:50:00",7118737629
"2005-06-17 08:55:00",7096613504
"2005-06-17 09:00:00",7288934231
"2005-06-17 09:05:00",7363189736
"2005-06-17 09:10:00",7255421947
"2005-06-17 09:15:00",7350572281
"2005-06-17 09:20:00",7290964616
"2005-06-17 09:25:00",7249972355
"2005-06-17 09:30:00",7440931572
"2005-06-17 09:35:00",7153730573
"2005-06-17 09:40:00",7109354155
"2005-06-17 09:45:00",6991506128
"2005-06-17 09:50:00",7023935155
"2005-06-17 09:55:00",6861657773
"2005-06-17 10:00:00",7006138500
"2005-06-17 10:05:00",7127491442
"2005-06-17 10:10:00",7009447798
"2005-06-17 10:15:00",7182740721
"2005-06-17 10:20:00",7295469855
"2005-06-17 10:25:00",6887938988
"2005-06-17 10:30:00",6601542543
"2005-06-17 10:35:00",6723589809
"2005-06-17 10:40:00",6439189523
"2005-06-17 10:45:00",6327125206
"2005-06-17 10:50:00",6252571995
"2005-06-17 10:55:00",5984578782
"2005-06-17 11:00:00",6058155972
"2005-06-17 11:05:00",5909490531
"2005-06-17 11:10:00",6293974564
"2005-06-17 11:15:00",5908951679
"2005-06-17 11:20:00",6069764052
"2005-06-17 11:25:00",5899207573
"2005-06-17 11:30:00",5628201821
"2005-06-17 11:35:00",5487460370
"2005-06-17 11:40:00",5337822428
"2005-06-17 11:45:00",5343447281
"2005-06-17 11:50:00",5176925044
"2005-06-17 11:55:00",5145039810
"2005-06-17 12:00:00",5157396063
"2005-06-17 12:05:00",4977060324
"2005-06-17 12:10:00",5146878792
"2005-06-17 12:15:00",4923105011
"2005-06-17 12:20:00",4675020813
"2005-06-17 12:25:00",4706662920
"2005-06-17 12:30:00",4525873523
"2005-06-17 12:35:00",4412349010
"2005-06-17 12:40:00",4417287414
"2005-06-17 12:45:00",4185656660
"2005-06-17 12:50:00",4073808753
"2005-06-17 12:55:00",4078849329
"2005-06-17 13:00:00",4120397700
"2005-06-17 13:05:00",3971814635
"2005-06-17 13:10:00",3908596629
"2005-06-17 13:15:00",3757293771
"2005-06-17 13:20:00",3694240960
"2005-06-17 13:25:00",3749598174
"2005-06-17 13:30:00",3734014080
"2005-06-17 13:35:00",3588208348
"2005-06-17 13:40:00",3497417140
"2005-06-17 13:45:00",3507838008
"2005-06-17 13:50:00",3519008225
"2005-06-17 13:55:00",3483596752
"2005-06-17 14:00:00",3464442581
"2005-06-17 14:05:00",3456526880
"2005-06-17 14:10:00",3462068631
"2005-06-17 14:15:00",3467745881
"2005-06-17 14:20:00",3542502724
"2005-06-17 14:25:00",3954962702
"2005-06-17 14:30:00",3427170635
"2005-06-17 14:35:00",3464720319
"2005-06-17 14:40:00",3379351421
"2005-06-17 14:45:00",3433266809
"2005-06-17 14:50:00",3260944129
"2005-06-17 14:55:00",3360407061
"2005-06-17 15:00:00",3396669821
"2005-06-17 15:05:00",3291922197
"2005-06-17 15:10:00",3251779545
"2005-06-17 15:15:00",3243070489
"2005-06-17 15:20:00",3235507153
"2005-06-17 15:25:00",3386462056
"2005-06-17 15:30:00",3296448147
"2005-06-17 15:35:00",3451841181
"2005-06-17 15:40:00",3419401343
"2005-06-17 15:45:00",3285961526
"2005-06-17 15:50:00",3271262695
"2005-06-17 15:55:00",3265004470
"2005-06-17 16:00:00",3240208767
"2005-06-17 16:05:00",3271456006
"2005-06-17 16:10:00",3316371428
"2005-06-17 16:15:00",3134889279
"2005-06-17 16:20:00",3059122018
"2005-06-17 16:25:00",3259984099
"2005-06-17 16:30:00",3161826325
"2005-06-17 16:35:00",3123415036
"2005-06-17 16:40:00",3056210624
"2005-06-17 16:45:00",3013916545
"2005-06-17 16:50:00",2995729496
"2005-06-17 16:55:00",3098674497
"2005-06-17 17:00:00",2874608166
"2005-06-17 17:05:00",2997601001
"2005-06-17 17:10:00",2962818377
"2005-06-17 17:15:00",2904497398
"2005-06-17 17:20:00",2980512045
"2005-06-17 17:25:00",2903187073
"2005-06-17 17:30:00",2761031968
"2005-06-17 17:35:00",2729054731
"2005-06-17 17:40:00",2658207450
"2005-06-17 17:45:00",2647884381
"2005-06-17 17:50:00",2714508998
"2005-06-17 17:55:00",2801204669
"2005-06-17 18:00:00",2683608422
"2005-06-17 18:05:00",2810607351
"2005-06-17 18:10:00",2789357305
"2005-06-17 18:15:00",2686498137
"2005-06-17 18:20:00",3011977406
"2005-06-17 18:25:00",2591955909
"2005-06-17 18:30:00",2500726474
"2005-06-17 18:35:00",2402278782
"2005-06-17 18:40:00",2449375372
"2005-06-17 18:45:00",2201904674
"2005-06-17 18:50:00",2271916863
"2005-06-17 18:55:00",2350783128
"2005-06-17 19:00:00",2159057150
"2005-06-17 19:05:00",2124063122
"2005-06-17 19:10:00",2133708912
"2005-06-17 19:15:00",2056957882
"2005-06-17 19:20:00",2130183333
"2005-06-17 19:25:00",2026302805
"2005-06-17 19:30:00",2090815767
"2005-06-17 19:35:00",2075152023
"2005-06-17 19:40:00",2231562555
"2005-06-17 19:45:00",2337317218
"2005-06-17 19:50:00",2309509672
"2005-06-17 19:55:00",2191705372
"2005-06-17 20:00:00",2070114099
"2005-06-17 20:05:00",2002337311
"2005-06-17 20:10:00",1974934369
"2005-06-17 20:15:00",2008360244
"2005-06-17 20:20:00",2093368173
"2005-06-17 20:25:00",1893539040
"2005-06-17 20:30:00",1890582866
"2005-06-17 20:35:00",1849872079
"2005-06-17 20:40:00",1889672683
"2005-06-17 20:45:00",1951043426
"2005-06-17 20:50:00",2007067066
"2005-06-17 20:55:00",1906383654
"2005-06-17 21:00:00",1749707424
"2005-06-17 21:05:00",1690024223
"2005-06-17 21:10:00",1700602630
"2005-06-17 21:15:00",1759283934
"2005-06-17 21:20:00",1733738947
"2005-06-17 21:25:00",1622580544
"2005-06-17 21:30:00",1607808397
"2005-06-17 21:35:00",1676358095
"2005-06-17 21:40:00",1564194828
"2005-06-17 21:45:00",1588868343
"2005-06-17 21:50:00",1645202860
"2005-06-17 21:55:00",1554176316
"2005-06-17 22:00:00",1506792176
"2005-06-17 22:05:00",1518096394
"2005-06-17 22:10:00",1517393319
"2005-06-17 22:15:00",1565816736
